USER_ID|YOB|Gender|Income|HouseholdStatus|EducationLevel|Q124742|Q124122|Q123464|Q123621|Q122769|Q122770|Q122771|Q122120|Q121699|Q121700|Q120978|Q121011|Q120379|Q120650|Q120472|Q120194|Q120012|Q120014|Q119334|Q119851|Q119650|Q118892|Q118117|Q118232|Q118233|Q118237|Q117186|Q117193|Q116797|Q116881|Q116953|Q116601|Q116441|Q116448|Q116197|Q115602|Q115777|Q115610|Q115611|Q115899|Q115390|Q114961|Q114748|Q115195|Q114517|Q114386|Q113992|Q114152|Q113583|Q113584|Q113181|Q112478|Q112512|Q112270|Q111848|Q111580|Q111220|Q110740|Q109367|Q108950|Q109244|Q108855|Q108617|Q108856|Q108754|Q108342|Q108343|Q107869|Q107491|Q106993|Q106997|Q106272|Q106388|Q106389|Q106042|Q105840|Q105655|Q104996|Q103293|Q102906|Q102674|Q102687|Q102289|Q102089|Q101162|Q101163|Q101596|Q100689|Q100680|Q100562|Q99982|Q100010|Q99716|Q99581|Q99480|Q98869|Q98578|Q98059|Q98078|Q98197|Q96024
5608|1980|Male|$100,001 - $150,000|Married (w/kids)|Associate's Degree|0|1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|0|0|-1|1|0|1|-1|1|1|-1|1|1|1|1|1|1|-1|1|1|-1|1|-1|-1|1|-1|-1|1|1|-1|1|-1|0|1|1|-1|1|-1|-1|1|-1|1|1|1|1|-1|1|-1|1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|-1|1|1|1|-1|-1|1|-1|-1|1|1|-1|0
5617|1988|Male|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|-1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|-1|1|1|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|-1|1|-1|1|1|1|-1|-1|-1|-1|1|1|-1|1|1|1|1|-1|-1|1|1|-1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|1|-1|1|-1|1|1|-1|1|-1|1|1|-1|-1|1
5622|1994|Female|under $25,000|Single (no kids)|Current Undergraduate|1|1|1|-1|1|-1|1|1|1|-1|1|1|0|1|1|1|-1|-1|-1|-1|-1|1|1|0|0|0|1|-1|0|0|1|-1|-1|0|0|1|1|1|-1|0|-1|-1|0|0|-1|0|-1|0|1|-1|-1|1|0|-1|1|0|0|1|0|-1|0|1|-1|1|-1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|0|0|0|0|1|0|1|-1|0|-1|-1|-1|0|0|0|0|0|0
5625|1970|Male|under $25,000|Single (no kids)|Associate's Degree|1|0|-1|1|1|0|-1|-1|-1|-1|1|0|-1|-1|1|0|-1|0|0|0|0|0|1|1|0|0|0|-1|1|1|1|1|-1|0|1|1|0|1|1|-1|0|0|1|1|1|0|-1|1|-1|0|1|1|1|0|0|0|-1|-1|0|-1|0|0|0|0|-1|-1|1|-1|1|1|-1|1|0|0|0|0|0|0|1|0|0|0|0|-1|0|-1|0|1|0|-1|0|1|1|-1|1|1|0|0|0|1|0
5626|1985|Male|over $150,000|Married (w/kids)|Bachelor's Degree|1|-1|-1|1|-1|0|1|-1|1|-1|1|-1|-1|1|0|0|1|1|-1|1|-1|1|1|1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|-1|0|1|1|1|-1|1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|1|1|-1|0|1|0|-1|1|-1|1|1|-1|1|1|1|1|-1|-1|1|1|-1|-1|0|1|1|-1|-1|1|1|-1|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
5636|1952|Male|$75,000 - $100,000|Married (no kids)|Master's Degree|0|-1|0|1|1|-1|1|-1|1|-1|-1|1|1|1|1|-1|1|1|-1|-1|1|1|-1|1|1|1|-1|1|1|-1|-1|0|-1|1|1|1|0|-1|-1|-1|1|-1|-1|1|1|0|-1|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|1|1|1|1|1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|-1|1
5643|1966|Female|$75,000 - $100,000|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|1|-1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|-1|-1|-1|-1|1|0|1|1|1|-1|1|1|-1|1|-1|0|0|0|0|0
5645|1981|Male|$75,000 - $100,000|Married (no kids)|Bachelor's Degree|-1|-1|-1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|0|-1|1|1|1|1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|1|-1|-1|1|1|1|-1|-1|1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|1|1|1|1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|1|-1|-1|1
5648|1972|Male|over $150,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|1|-1|1|1|1|0|0|0|0|1|-1|1|1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|-1|1|0|0|0|0|0|0|0|0|0
5649|1996|Male|under $25,000|Single (no kids)|Current K-12|1|1|-1|-1|1|1|1|1|-1|-1|1|1|1|1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|1|1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|1|1|1
5661|1956|Male|$75,000 - $100,000|Married (w/kids)|High School Diploma|1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|1|1|1|-1|1|1|-1|-1|1|1|1|1|1|1|-1|1|1|-1|0|0|-1|1|1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|-1|1|-1|1|1|1|1|-1|1|1|1|-1|-1|-1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|-1|1|1|-1|-1
5662|2000|Female|under $25,000|Single (no kids)|Current K-12|0|0|1|-1|1|-1|1|1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|-1|-1|1|1|-1|1|1|-1|-1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5674|1995|Female|under $25,000|Single (no kids)|Current K-12|1|1|-1|-1|-1|1|1|-1|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|1|1|1|1|1|1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|-1|0|-1|1|1|-1|1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|1|-1|1|1|-1|1
5679|1945|Male|$50,000 - $74,999|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|0
5687|1998|Female|under $25,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|-1|-1|1|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5689|1936|Male|$75,000 - $100,000|Married (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|0|0|0|0|-1|-1|1|1|0|-1|0|0|0|0|-1|-1|1|1|1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|0|1|1|1|-1|0
5690|1945|Male|under $25,000|Married (no kids)|High School Diploma|0|1|-1|-1|-1|1|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|-1|1|-1|1|-1|1|-1|1|1|1|1|1|-1|1|0|0|0|0|0|0|-1|-1|1|-1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|0|0|0|0|0|0|0|0|0
5699|1993|Male|$25,001 - $50,000|Single (no kids)|Associate's Degree|0|0|-1|0|1|1|1|1|1|1|-1|-1|1|1|1|-1|1|1|1|-1|1|1|1|1|1|1|1|1|1|-1|1|1|-1|1|1|0|0|0|0|0|0|1|-1|1|-1|-1|1|-1|1|1|-1|1|1|1|1|1|-1|1|1|1|-1|1|-1|1|-1|-1|-1|1|1|1|-1|1|-1|1|-1|1|1|1|0|1|-1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|-1|1|1|1|-1|1|1|-1|-1
5707|1951|Male|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|1|1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|-1|1|-1|1|-1|1|0|-1|1|-1|-1|1|1|-1|-1|1|-1|1|1|0|-1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|-1|1|1|-1|1|1|-1|1|-1|-1|1|1|-1|-1|1|1|1|0|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|1
5712|1986|Female|$25,001 - $50,000|Married (w/kids)|Bachelor's Degree|-1|-1|-1|1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|-1|1|1|1|-1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|-1|1|1|-1|1|1|-1|-1|1|-1|1|-1|-1|-1|1|-1|1|0|-1|0|-1|-1|-1|-1|0|1|-1|0|0|-1|1|1|-1|-1|1|-1|1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|1|1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|-1
5713|1977|Female|$25,001 - $50,000|Single (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|-1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5717|1961|Male|over $150,000|Married (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|-1|1|-1|1|1|1|1|1|1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|-1|-1|1|1|-1|0
5725|1999|Male|under $25,000|Single (no kids)|Current K-12|-1|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|-1|1|1|1|-1|-1|1|1|1|1|1|-1|-1|-1|0|0|1|0|0|-1|-1|1|1|-1|1|1|-1|1|-1|-1|1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|1|1|1|-1|1|-1|0|0|0|0|-1|0|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|1|1|-1|-1|1|-1|-1|1|1|1|-1|-1|1|1|1|1|1|-1|1|1
5731|1946|Male|$50,000 - $74,999|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5732|1992|Female|$100,001 - $150,000|Single (no kids)|Current Undergraduate|0|-1|-1|-1|1|1|-1|1|1|-1|-1|1|1|1|1|1|-1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|-1|-1|-1|-1|-1|1|-1|1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|1|-1|1|-1|1|-1
5743|1997|Male|$75,000 - $100,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5745|1980|Male|$50,000 - $74,999|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5747|1969|Male|$75,000 - $100,000|Married (w/kids)|Master's Degree|0|-1|-1|1|1|-1|1|0|0|0|-1|-1|1|1|-1|-1|1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|0|1|-1|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|1|0|1|0|-1|1|1|1|-1|1|0|0|0|0|0|0|-1|-1|1|1|1|0
5748|1989|Female|$25,001 - $50,000|Married (no kids)|Current Undergraduate|-1|1|-1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|-1|-1|1|1|-1|1|1|-1|-1
5750|1953|Male|over $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|-1|1|-1|-1|1|-1|-1|1|-1|1|1|1|-1|1|1|0|0|1|1|1|-1|-1|0|0|0|0|0|0|0|0|1|1|-1|-1|-1|1|0|0|0|0|-1|-1|-1|-1|0|0|1|-1|1|-1|1|1|-1|1|-1|0|0|0|-1|0|0|1|-1|1|-1|1|-1|1|-1|-1|1|-1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|1|1|1|-1|1|0|1|1
5751|1999|Female|$25,001 - $50,000|Single (no kids)|Current K-12|0|1|0|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|1|1|1|1|0|0|1|1|-1|-1|1|1|1|-1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|1|1|-1|-1|1|-1|-1|1|1|-1|0|1|-1|0|0|1|1|1|-1|-1|-1|-1|0|1|1|1|1|1|1|1|1|-1|1|1|-1|1|-1|1|1|-1|-1|1|1|-1|1|1|1|-1|-1|-1|-1|1|1|1|1|-1|0
5768|1980|Male|$75,000 - $100,000|Single (no kids)|Bachelor's Degree|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|0|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|1|1|0|-1|-1|-1|-1|-1|-1|1|1|1|-1|0|-1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
5773|1995|Male|$100,001 - $150,000|Single (no kids)|Current K-12|1|1|-1|0|-1|-1|1|-1|1|1|1|-1|-1|1|0|-1|0|0|-1|-1|0|-1|0|0|0|0|-1|1|-1|0|0|1|-1|1|0|1|-1|1|-1|1|1|1|-1|1|-1|-1|-1|1|-1|1|-1|-1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|1|1|-1|-1|1|-1|0|0|-1|1|1|-1|1|-1|-1|1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|-1|1
5779|1985|Male|$50,000 - $74,999|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1
5781|1996|Female|over $150,000|Married (w/kids)|Current K-12|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|-1|1|1|1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|0|1|0|0|1|1|1|1|1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|1|1|1|-1|-1|1|-1|1|1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|1
5790|1996|Female|under $25,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|0|1|-1|1|0|0|0|-1|1|0|0|0|0|0|0|0|0|1|-1|0|-1|-1|0|1|1|1|0|0|0|0|0|0|0|-1|1|0|1|0|0|1|-1
5791|1979|Male|over $150,000|Married (w/kids)|Master's Degree|0|1|-1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|-1|1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|-1|-1|1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|1|1|-1|-1|-1|1|-1|-1|1|-1|1|1|1|1|1|1|1|-1|-1|1|1|1|-1|1|1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1
5798|1970|Female|$100,001 - $150,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|-1|-1|1|1|1|1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|-1
5803|1990|Male|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|0|-1|-1|1|1|1|-1|-1|1|1|1|1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|1|-1|1|-1|1|1|-1|1|1|-1|1|1|-1|1|1|1|1|-1|1|-1|-1|1|1|1|1|-1|1|1|1|1|1|1|-1|1|-1|1|-1|1|-1|1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|-1|1|-1|-1|-1|1|-1|1|1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|1|1|1|1|1|1
5806|1981|Male|under $25,000|Single (no kids)|Current Undergraduate|1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|1|1|1|-1|-1|-1|-1|1|-1|-1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|1|-1|1|1|1|1|1|-1|1|-1|1|-1|-1|1|1|-1|1|1|-1|1|1|-1|1|1|-1|-1|1|-1|-1|-1|1|1|1|1|0|0|0|0|0|0|1|-1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|-1|-1|1|-1|-1|1
5807|1949|Male|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|-1|1|1|-1|0|-1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|1|-1|1|0|0|0|1|-1|0|0|-1|-1|-1|1|0|1|-1|-1|-1|1|-1|1|-1|-1|1|1|1|-1|1|1|1|0|0|0|0|-1|1|-1|-1|0|0|-1|-1|0|1|0|0|-1|-1|1|0|-1|1|1|0|1|0|0|1
5808|1977|Female|over $150,000|Married (w/kids)|Master's Degree|1|1|-1|-1|-1|-1|1|-1|1|-1|1|1|1|1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|1|1|1|-1|1|1|-1|1|-1|-1|1|1|-1|-1|1|-1|1|1|1|1|1|-1|1|1|-1|1|1|1|1|1|1|1|1|-1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1
5810|1993|Male|$75,000 - $100,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|-1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|1|-1|-1|0|0|0|1|-1|-1|1|-1|1|1|0|0|-1|0|0|0|0|0|0|1|1|0|-1|-1|0|0|0|0|0|0|0|-1|-1|0|0|1|0|0|0|1|1|1|-1|-1|-1|0|0|0|0|0|0|0|0|1|0|1|0|1|-1|-1|-1|1|0|-1|-1|0|0|0|1|1|-1|-1|1|-1|1|-1|-1|1|-1
5824|1996|Male|$75,000 - $100,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|-1|-1|-1|-1|1|1|1|-1|0|1|-1|0|-1|-1|0|-1|-1|0|0|0|-1|0|0|0|0|0|-1|0|0|1|1|0|0|-1|0|0|-1|-1|-1|1|1|-1|1|-1|1|-1|0|-1|-1|1|0|-1|-1|1|0|1|1|0|-1|1|1|1|0|-1|-1|0|1|-1|1|0|-1|0
5834|1992|Male|$50,000 - $74,999|Single (no kids)|Associate's Degree|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5843|1947|Male|$50,000 - $74,999|Married (no kids)|Bachelor's Degree|0|-1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|1|1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|1|1|-1|1|-1|1|-1|-1|-1|1|1|-1|-1|1|1|1|1|-1|1|1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|-1|-1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|1|-1|1|-1|-1|1|-1|-1|1|1|1|1
5844|1988|Male|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|-1|-1|1|1|-1|1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|1
5847|1986|Male|$25,001 - $50,000|Single (no kids)|Associate's Degree|0|0|1|0|-1|-1|1|-1|-1|1|0|1|1|0|-1|-1|-1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|1|1|-1|-1|1|1|1|1|1|1|1|-1|0|-1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1
5852|1999|Female|$25,001 - $50,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|1|0|1|0|0|-1|-1|0|-1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5861|1999|Male|$100,001 - $150,000|Married (w/kids)|Current K-12|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|-1|1|1|1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|-1|1|1|-1|-1|-1|1|-1|1|1|1|-1|-1|-1|-1|1|1|1|-1|-1|-1|1|1|-1|-1|1|1|1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|1|1|1|1|1|1
