USER_ID|YOB|Gender|Income|HouseholdStatus|EducationLevel|Q124742|Q124122|Q123464|Q123621|Q122769|Q122770|Q122771|Q122120|Q121699|Q121700|Q120978|Q121011|Q120379|Q120650|Q120472|Q120194|Q120012|Q120014|Q119334|Q119851|Q119650|Q118892|Q118117|Q118232|Q118233|Q118237|Q117186|Q117193|Q116797|Q116881|Q116953|Q116601|Q116441|Q116448|Q116197|Q115602|Q115777|Q115610|Q115611|Q115899|Q115390|Q114961|Q114748|Q115195|Q114517|Q114386|Q113992|Q114152|Q113583|Q113584|Q113181|Q112478|Q112512|Q112270|Q111848|Q111580|Q111220|Q110740|Q109367|Q108950|Q109244|Q108855|Q108617|Q108856|Q108754|Q108342|Q108343|Q107869|Q107491|Q106993|Q106997|Q106272|Q106388|Q106389|Q106042|Q105840|Q105655|Q104996|Q103293|Q102906|Q102674|Q102687|Q102289|Q102089|Q101162|Q101163|Q101596|Q100689|Q100680|Q100562|Q99982|Q100010|Q99716|Q99581|Q99480|Q98869|Q98578|Q98059|Q98078|Q98197|Q96024|Party
6132|1996|Male|$50,000 - $74,999|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|1|1|1|0|0|0|0|1|-1|-1|1|1|-1|-1|-1|0|-1|1|-1|1|0|1|-1|1|-1|0|-1|-1|1|-1|-1|1|1|1|-1|1|0|1|-1|0|-1|1|1|1|1|-1|0|1|1|1|1|1|-1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6133|1992|Male|$75,000 - $100,000|Single (no kids)|Current Undergraduate|0|1|-1|0|1|1|-1|-1|1|-1|-1|-1|1|1|1|0|1|0|1|1|0|-1|1|0|-1|1|0|0|0|0|0|1|-1|1|-1|0|-1|0|0|-1|0|0|0|0|0|0|0|0|1|-1|1|1|1|1|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|-1|1|1|-1|1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6134|1983|Male|$25,001 - $50,000|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6135|1968|Male|$75,000 - $100,000|Single (no kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|1|0|0|0|0|0|1|-1|1|-1|-1|-1|-1|0|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6136|1994|Male|under $25,000|Single (no kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|0|0|0|1|1|-1|0|0|0|-1|-1|-1|1|1|0|-1|-1|0|0|0|1|-1|-1|-1|-1|-1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6137|1995|Female|under $25,000|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|-1|-1|-1|-1|-1|1|1|0|0|-1|1|1|-1|1|-1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6138|1969|Female|under $25,000|Married (w/kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|-1|0|1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6139|1994|Male|under $25,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|-1|1|-1|1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|1|1|0|1|-1|-1|-1|1|-1|-1|1|-1|-1|1|1|-1|1|1|1|-1|-1|1|-1|1|1|1|-1|0|0|0|0|0|0|0|0|1|0|1|1|1|-1|-1|1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6140|1981|Male|$25,001 - $50,000|Married (w/kids)|High School Diploma|0|1|-1|1|1|-1|1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|-1|1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|1|1|-1|-1|1|-1|1|-1|1|1|-1|1|-1|-1|1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6141|1995|Female|under $25,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6142|1961|Female|under $25,000|Single (no kids)|Associate's Degree|0|1|1|1|-1|1|1|-1|1|-1|-1|1|-1|1|1|-1|1|1|1|1|-1|1|-1|1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|1|1|1|1|1|1|-1|0|-1|1|1|0|0|1|1|1|0|0|-1|1|1|0|0|0|1|0|0|-1|-1|-1|1|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6144|1953|Male|$50,000 - $74,999|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6145|1983|Female|under $25,000|Married (w/kids)|High School Diploma|1|1|-1|-1|-1|-1|1|0|-1|-1|-1|-1|-1|1|-1|1|1|1|1|-1|-1|1|-1|-1|-1|1|0|0|0|0|0|0|-1|0|-1|1|-1|1|-1|1|1|-1|1|-1|1|-1|-1|1|1|1|1|1|1|-1|-1|1|-1|1|-1|-1|0|1|-1|1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6146|1992|Female|under $25,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|0|1|0|1|1|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6147|1970|Female|$100,001 - $150,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|-1|-1|0|1|-1|1|1|-1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|1|-1|-1|1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6148|1969|Female|$25,001 - $50,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|-1|1|-1|-1|-1|1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6149|1998|Male|under $25,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|-1|0|0|1|-1|-1|-1|-1|1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6151|1976|Male|$75,000 - $100,000|Married (w/kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|0|0|-1|0|0|0|-1|-1|1|-1|1|1|-1|1|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6152|1994|Female|$25,001 - $50,000|Married (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|0|-1|1|0|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6153|1995|Male|under $25,000|Married (no kids)|Associate's Degree|-1|1|-1|-1|1|1|1|-1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|-1|1|1|1|1|1|-1|1|-1|1|1|1|-1|1|-1|-1|-1|1|1|1|1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6154|1990|Female|over $150,000|Single (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|1|-1|1|1|1|1|1|1|1|1|1|1|-1|-1|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|-1|0|1|-1|-1|0|-1|1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6156|1996|Female|$50,000 - $74,999|Single (no kids)|Current K-12|1|1|-1|-1|1|-1|1|1|-1|1|0|0|0|0|0|0|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|1|-1|-1|-1|1|0|0|1|1|-1|-1|1|1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6157|1995|Female|under $25,000|Domestic Partners (no kids)|High School Diploma|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-1|0|-1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6158|1963|Male|$75,000 - $100,000|Married (w/kids)|High School Diploma|0|0|-1|1|0|0|0|0|1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|1|0|0|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6159|1985|Male|$100,001 - $150,000|Single (w/kids)|High School Diploma|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|1|1|-1|1|-1|1|-1|1|1|-1|-1|1|-1|-1|1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6160|1994|Female|$75,000 - $100,000|Single (no kids)|High School Diploma|0|0|1|-1|-1|-1|-1|1|1|1|1|1|-1|1|1|-1|1|1|1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|0|1|-1|0|-1|-1|-1|1|-1|-1|-1|-1|1|-1|1|1|-1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6161|1982|Male|$100,001 - $150,000|Single (no kids)|Bachelor's Degree|1|0|1|-1|1|1|1|-1|1|1|0|0|1|0|1|-1|-1|1|-1|-1|-1|1|1|1|-1|1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|1|1|-1|-1|1|-1|-1|0|0|-1|1|1|1|1|0|1|-1|-1|1|-1|-1|1|1|-1|1|-1|1|0|-1|1|1|-1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6162|1998|Female|over $150,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|0|0|0|-1|0|0|-1|0|0|-1|1|0|0|0|-1|1|1|0|0|0|0|0|0|0|0|0|0|-1|0|1|-1|1|-1|1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6164|1975|Male|$50,000 - $74,999|Married (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6165|1995|Female|$75,000 - $100,000|Single (no kids)|Doctoral Degree|1|1|0|1|1|1|1|1|-1|-1|1|-1|1|1|0|-1|1|0|0|1|1|1|-1|1|-1|1|-1|1|0|0|1|1|1|1|0|1|0|-1|0|-1|-1|-1|-1|0|1|1|-1|1|1|-1|-1|1|1|1|1|1|-1|1|-1|-1|1|-1|-1|1|-1|0|-1|-1|1|1|-1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6166|1979|Male|$50,000 - $74,999|Married (w/kids)|Doctoral Degree|0|0|0|0|0|0|0|0|1|-1|-1|-1|1|1|1|1|-1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|-1|-1|-1|-1|1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6168|1999|Female|$50,000 - $74,999|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|-1|1|0|1|1|1|-1|-1|-1|0|0|0|0|0|0|0|1|1|0|1|-1|0|1|1|1|0|1|-1|-1|1|-1|-1|0|-1|0|0|1|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6170|1990|Female|under $25,000|Single (no kids)|Current Undergraduate|0|0|-1|0|1|-1|1|1|1|-1|1|1|1|1|-1|1|1|1|-1|0|1|0|0|0|0|0|1|1|0|0|0|0|-1|0|0|1|-1|0|1|0|0|-1|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6171|1962|Male|$100,001 - $150,000|Domestic Partners (no kids)|Bachelor's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|-1|0|-1|-1|-1|1|1|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|1|-1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6172|1988|Male|$25,001 - $50,000|Single (no kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|1|1|-1|1|0|0|0|0|0|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|-1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6175|1979|Male|$100,001 - $150,000|Domestic Partners (no kids)|Associate's Degree|0|0|0|0|0|0|0|0|0|0|1|1|-1|-1|-1|1|1|1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|-1|-1|1|-1|-1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6176|1997|Female|under $25,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|1|1|-1|1|1|-1|-1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6177|1974|Female|$50,000 - $74,999|Married (no kids)|Bachelor's Degree|1|-1|-1|1|1|1|1|-1|1|-1|0|1|0|1|0|0|0|-1|0|-1|1|1|-1|0|0|0|0|0|0|0|0|0|-1|0|0|0|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6178|1973|Female|$100,001 - $150,000|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|0|1|-1|1|1|1|1|1|-1|1|1|1|1|-1|1|-1|1|-1|1|0|0|1|-1|1|1|-1|1|1|1|1|1|-1|-1|1|1|-1|1|1|1|-1|1|0|0|0|0|0|0|0|0|0|0|1|-1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6179|1980|Female|$25,001 - $50,000|Single (no kids)|Associate's Degree|0|0|1|-1|-1|1|1|-1|1|-1|-1|1|-1|-1|-1|1|1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|1|1|1|1|-1|-1|-1|1|-1|1|-1|-1|-1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|-1|1|1|1|-1|-1|-1|-1|-1|1|1|1|-1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6180|1966|Male|$100,001 - $150,000|Married (w/kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|-1|-1|1|-1|1|0|0|0|0|0|0|0|-1|-1|0|1|1|-1|1|1|1|1|-1|1|-1|-1|1|1|1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6181|1969|Female|$75,000 - $100,000|Single (no kids)|Master's Degree|0|0|0|0|0|0|0|-1|1|-1|1|1|1|1|1|1|-1|1|0|1|0|0|0|0|0|0|1|1|-1|0|-1|0|1|-1|0|0|0|0|0|-1|0|0|1|0|-1|-1|-1|-1|1|1|-1|-1|1|1|1|-1|1|-1|0|1|-1|-1|-1|-1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6182|1994|Female|under $25,000|Single (no kids)|Current Undergraduate|-1|-1|-1|-1|1|1|-1|1|1|1|1|1|1|0|0|1|1|-1|-1|1|1|1|-1|-1|1|1|1|1|-1|-1|1|-1|-1|1|1|1|-1|1|-1|-1|1|-1|1|1|-1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|-1|1|1|-1|1|1|1|1|-1|-1|1|-1|1|-1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6183|1993|Female|under $25,000|Single (no kids)|Current Undergraduate|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|-1|1|1|1|-1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6184|1992|Male|under $25,000|Single (no kids)|Current Undergraduate|1|1|-1|-1|1|1|1|1|0|-1|1|1|0|1|0|1|0|0|1|-1|0|-1|1|-1|-1|-1|-1|1|0|-1|0|1|-1|1|1|1|0|1|-1|0|1|1|1|1|1|-1|-1|-1|0|0|1|1|1|-1|1|0|-1|1|-1|-1|1|-1|0|-1|-1|0|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6186|1994|Male|over $150,000|Single (no kids)|Current Undergraduate|1|-1|-1|-1|1|1|1|-1|1|-1|1|1|-1|1|-1|1|-1|1|-1|1|-1|1|1|1|1|-1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|-1|-1|1|1|1|1|1|-1|1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6187|1996|Male|under $25,000|Single (no kids)|Current K-12|0|0|0|0|-1|-1|1|1|0|0|-1|-1|1|1|1|-1|1|1|1|-1|1|1|1|0|-1|-1|-1|1|-1|1|1|-1|0|1|1|1|1|1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|1|1|-1|1|1|1|1|-1|-1|-1|-1|-1|-1|0|0|-1|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6189|1995|Female|$50,000 - $74,999|Single (no kids)|High School Diploma|0|0|0|0|0|0|0|0|0|0|-1|1|1|1|-1|-1|0|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6190|1941|Female|$50,000 - $74,999|Single (no kids)|Bachelor's Degree|0|1|-1|-1|1|1|1|-1|1|-1|-1|-1|-1|1|1|1|1|-1|-1|1|-1|1|-1|1|1|1|1|-1|1|1|1|1|-1|1|-1|-1|1|1|-1|1|-1|-1|1|1|-1|-1|-1|1|-1|-1|1|1|-1|1|1|1|1|1|1|-1|-1|1|-1|-1|-1|-1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6193|1998|Female|$75,000 - $100,000|Single (no kids)|Current K-12|0|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|-1|1|-1|1|1|1|1|1|-1|-1|1|1|0|-1|1|1|0|1|1|1|1|1|-1|-1|1|0|1|1|-1|1|-1|1|1|-1|-1|1|1|-1|0|-1|1|-1|1|-1|0|-1|0|1|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
6194|1970|Male|$50,000 - $74,999|Married (no kids)|Bachelor's Degree|1|-1|-1|1|-1|-1|1|-1|1|-1|-1|1|-1|1|1|1|-1|1|1|-1|-1|1|-1|1|1|1|-1|1|-1|-1|-1|1|1|-1|1|1|-1|-1|1|1|1|1|1|-1|-1|-1|-1|-1|-1|-1|1|1|1|-1|1|1|1|1|1|1|-1|-1|-1|1|1|-1|1|1|1|1|-1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Republican
6196|1986|Male|$75,000 - $100,000|Domestic Partners (no kids)|Master's Degree|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|-1|-1|-1|-1|-1|1|1|-1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-1|-1|1|1|1|1|-1|-1|-1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Democrat
